flow,rows_id,fold
dbnDNN,fri_c2_1000_5_task-3775,4
dbnDNN,leaf_task-9973,5
dbnDNN,wall-robot-navigation_task-9960,6
dbnDNN,banknote-authentication_task-10093,7
dbnDNN,hayes-roth_task-3491,8
dbnDNN,fri_c1_500_25_task-3645,9
dbnDNN,2dplanes_task-3593,10
dbnDNN,PieChart1_task-10097,1
dbnDNN,fri_c0_500_50_task-3751,2
dbnDNN,iris_task-59,3
dbnDNN,PizzaCutter1_task-7548,4
dbnDNN,kin8nm_task-3672,5
dbnDNN,first-order-theorem-proving_task-9985,6
dbnDNN,mozilla4_task-3899,7
dbnDNN,kdd_synthetic_control_task-3867,8
dbnDNN,fri_c4_1000_10_task-3617,9
dbnDNN,hill-valley_task-9893,10
dbnDNN,cnae-9_task-9981,1
dbnDNN,twonorm_task-9943,2
dbnDNN,semeion_task-9964,3
dbnDNN,fri_c4_1000_25_task-3589,4
dbnDNN,fri_c1_1000_10_task-3773,5
dbnDNN,fri_c3_500_25_task-3759,6
dbnDNN,heart-h_task-9894,7
dbnDNN,volcanoes-e5_task-9919,8
dbnDNN,one-hundred-plants-shape_task-9955,9
dbnDNN,mfeat-zernike_task-3858,10
dbnDNN,vehicle_task-53,1
dbnDNN,seismic-bumps_task-9963,2
dbnDNN,rmftsa_ladata_task-3583,3
dbnDNN,mfeat-factors_task-3841,4
dbnDNN,fri_c1_250_25_task-3612,5
dbnDNN,mfeat-morphological_task-18,6
dbnDNN,hill-valley_task-9970,7
dbnDNN,disclosure_x_tampered_task-3660,8
dbnDNN,ar6_task-3914,9
dbnDNN,house_16H_task-3686,10
dbnDNN,Click_prediction_small_task-7295,1
dbnDNN,fri_c4_500_25_task-3703,2
dbnDNN,fri_c2_250_50_task-3741,3
dbnDNN,seeds_task-9962,4
dbnDNN,lsvt_task-9975,5
dbnDNN,fri_c0_1000_5_task-3664,6
dbnDNN,fri_c2_500_25_task-3743,7
dbnDNN,ailerons_task-3600,8
dbnDNN,sonar_task-39,9
dbnDNN,pc2_task-3919,10
dbnDNN,satimage_task-2074,1
dbnDNN,fri_c1_100_25_task-3677,2
dbnDNN,wall-robot-navigation_task-9941,3
dbnDNN,waveform-5000_task-58,4
dbnDNN,fri_c0_250_25_task-3639,5
dbnDNN,mw1_task-3920,6
dbnDNN,fri_c1_250_5_task-3596,7
dbnDNN,fri_c1_500_5_task-3734,8
dbnDNN,robot-failures-lp4_task-9937,9
dbnDNN,fri_c2_1000_10_task-3776,10
dbnDNN,fri_c1_100_50_task-3740,1
dbnDNN,yeast_task-2073,2
dbnDNN,mfeat-karhunen_task-3883,3
dbnDNN,steel-plates-fault_task-9967,4
dbnDNN,pollen_task-3735,5
dbnDNN,disclosure_x_noise_task-3692,6
dbnDNN,fri_c4_500_10_task-3720,7
dbnDNN,MagicTelescope_task-3954,8
dbnDNN,optdigits_task-28,9
dbnDNN,disclosure_z_task-3794,10
dbnDNN,cardiotocography_task-9898,1
dbnDNN,fri_c3_250_25_task-3697,2
dbnDNN,user-knowledge_task-9944,3
dbnDNN,delta_elevators_task-3684,4
dbnDNN,fri_c4_100_25_task-3732,5
dbnDNN,pc4_task-3902,6
dbnDNN,fri_c2_100_25_task-3641,7
dbnDNN,quake_task-3811,8
dbnDNN,synthetic_control_task-3512,9
dbnDNN,fri_c4_500_50_task-3670,10
dbnDNN,letter_task-6,1
dbnDNN,bank32nh_task-3698,2
dbnDNN,kc2_task-3913,3
dbnDNN,CastMetal1_task-10096,4
dbnDNN,MegaWatt1_task-7547,5
dbnDNN,fri_c3_100_10_task-3648,6
dbnDNN,chscase_vine2_task-3679,7
dbnDNN,fri_c3_250_50_task-3737,8
dbnDNN,pwLinear_task-3587,9
dbnDNN,fri_c0_100_10_task-3673,10
dbnDNN,PieChart3_task-10099,1
dbnDNN,fri_c1_1000_25_task-3780,2
dbnDNN,ar1_task-3909,3
dbnDNN,PieChart2_task-10098,4
dbnDNN,robot-failures-lp5_task-9938,5
dbnDNN,disclosure_x_bias_task-3640,6
dbnDNN,volcanoes-c1_task-9933,7
dbnDNN,fri_c3_1000_10_task-3606,8
dbnDNN,jEdit_4.2_4.3_task-3901,9
dbnDNN,fri_c0_1000_10_task-3710,10
dbnDNN,blood-transfusion-service-center_task-10101,1
dbnDNN,fri_c2_1000_25_task-3766,2
dbnDNN,fri_c2_100_5_task-3592,3
dbnDNN,volcanoes-e1_task-9915,4
dbnDNN,ar4_task-3911,5
dbnDNN,visualizing_galaxy_task-3788,6
dbnDNN,fri_c1_100_10_task-3654,7
dbnDNN,Australian_task-3019,8
dbnDNN,pm10_task-3616,9
dbnDNN,mfeat-morphological_task-3825,10
dbnDNN,volcanoes-e2_task-9916,1
dbnDNN,puma8NH_task-3681,2
dbnDNN,fri_c3_500_10_task-3799,3
dbnDNN,fri_c2_100_50_task-3785,4
dbnDNN,volcanoes-b6_task-9932,5
dbnDNN,puma32H_task-3618,6
dbnDNN,fri_c3_100_50_task-3582,7
dbnDNN,PizzaCutter3_task-7549,8
dbnDNN,cpu_act_task-3627,9
dbnDNN,volcanoes-d2_task-9921,10
dbnDNN,fri_c0_250_50_task-3598,1
dbnDNN,fri_c2_250_5_task-3774,2
dbnDNN,stock_task-3706,3
dbnDNN,fri_c1_1000_5_task-3609,4
dbnDNN,phoneme_task-9952,5
dbnDNN,mfeat-karhunen_task-16,6
dbnDNN,mfeat-factors_task-12,7
dbnDNN,fri_c4_500_100_task-3608,8
extraTrees,volcanoes-e3_task-9917,1
extraTrees,fri_c3_1000_25_task-3581,2
extraTrees,semeion_task-9964,3
extraTrees,wdbc_task-9946,4
extraTrees,qsar-biodeg_task-9957,5
extraTrees,autoPrice_task-3622,6
extraTrees,strikes_task-3636,7
extraTrees,robot-failures-lp4_task-9937,8
extraTrees,vehicle_task-3857,9
extraTrees,seeds_task-9962,10
extraTrees,fri_c4_1000_100_task-3584,1
extraTrees,wilt_task-9914,2
extraTrees,fri_c2_1000_25_task-3766,3
extraTrees,chscase_census2_task-3772,4
extraTrees,volcanoes-e4_task-9918,5
extraTrees,pm10_task-3616,6
extraTrees,disclosure_x_bias_task-3640,7
extraTrees,kc1-binary_task-3916,8
extraTrees,fri_c1_250_5_task-3596,9
extraTrees,fri_c1_500_10_task-3689,10
extraTrees,fri_c3_1000_10_task-3606,1
extraTrees,heart-statlog_task-52,2
extraTrees,chatfield_4_task-3685,3
extraTrees,analcatdata_supreme_task-3594,4
extraTrees,fri_c2_100_10_task-3628,5
extraTrees,fri_c1_1000_10_task-3773,6
extraTrees,PieChart4_task-10100,7
extraTrees,fri_c3_100_5_task-3779,8
extraTrees,kc1-top5_task-3898,9
extraTrees,PizzaCutter1_task-7548,10
extraTrees,mfeat-factors_task-3841,1
extraTrees,prnn_synth_task-3555,2
extraTrees,planning-relax_task-9953,3
extraTrees,fri_c1_100_50_task-3740,4
extraTrees,heart-switzerland_task-9948,5
extraTrees,fri_c1_500_25_task-3645,6
extraTrees,fri_c0_250_50_task-3598,7
extraTrees,analcatdata_authorship_task-3833,8
extraTrees,ecoli_task-3874,9
extraTrees,fri_c4_500_100_task-3608,10
extraTrees,volcanoes-a2_task-9924,1
extraTrees,fri_c2_250_25_task-3659,2
extraTrees,pc1_task-3918,3
extraTrees,fri_c4_100_10_task-3742,4
extraTrees,mfeat-morphological_task-3825,5
extraTrees,parkinsons_task-9951,6
extraTrees,fri_c4_500_10_task-3720,7
extraTrees,one-hundred-plants-texture_task-9956,8
extraTrees,mfeat-zernike_task-3858,9
extraTrees,fri_c3_250_10_task-3658,10
extraTrees,heart-h_task-9894,1
extraTrees,chscase_funds_task-3666,2
extraTrees,banknote-authentication_task-10093,3
extraTrees,fri_c3_500_25_task-3759,4
extraTrees,mw1_task-3920,5
extraTrees,fri_c3_250_25_task-3697,6
extraTrees,vinnie_task-3724,7
extraTrees,fri_c0_250_10_task-3629,8
extraTrees,synthetic_control_task-3512,9
extraTrees,PizzaCutter1_task-7558,10
extraTrees,kdd_JapaneseVowels_task-3839,1
extraTrees,chscase_census4_task-3770,2
extraTrees,fri_c1_250_50_task-3635,3
extraTrees,volcanoes-e1_task-9915,4
extraTrees,fri_c4_500_25_task-3703,5
extraTrees,fri_c4_250_100_task-3699,6
extraTrees,PieChart1_task-10097,7
extraTrees,cardiotocography_task-9979,8
extraTrees,tecator_task-3716,9
extraTrees,chscase_census3_task-3771,10
extraTrees,fri_c0_100_25_task-3752,1
extraTrees,vertebra-column_task-9939,2
extraTrees,hayes-roth_task-3837,3
extraTrees,segment_task-3821,4
extraTrees,PizzaCutter3_task-7549,5
extraTrees,one-hundred-plants-shape_task-9955,6
extraTrees,fri_c3_1000_5_task-3678,7
extraTrees,stock_task-3706,8
extraTrees,Australian_task-3019,9
extraTrees,fri_c2_100_25_task-3641,10
extraTrees,balloon_task-3777,1
extraTrees,fri_c0_500_10_task-3806,2
extraTrees,page-blocks_task-3884,3
extraTrees,optdigits_task-28,4
extraTrees,fri_c1_500_50_task-3632,5
extraTrees,vertebra-column_task-9940,6
extraTrees,hayes-roth_task-3491,7
extraTrees,prnn_fglass_task-3815,8
extraTrees,breast-tissue_task-9897,9
extraTrees,fri_c1_250_25_task-3612,10
extraTrees,fri_c0_1000_10_task-3710,1
extraTrees,blood-transfusion-service-center_task-10101,2
extraTrees,mfeat-morphological_task-18,3
extraTrees,no2_task-3749,4
extraTrees,fri_c1_1000_50_task-3702,5
extraTrees,fri_c2_250_50_task-3741,6
extraTrees,fertility_task-9984,7
extraTrees,wisconsin_task-3619,8
extraTrees,mfeat-karhunen_task-16,9
extraTrees,disclosure_x_noise_task-3692,10
extraTrees,disclosure_z_task-3794,1
extraTrees,pwLinear_task-3587,2
extraTrees,fri_c1_100_10_task-3654,3
extraTrees,glass_task-40,4
extraTrees,triazines_task-3653,5
extraTrees,fri_c2_1000_10_task-3776,6
extraTrees,kc3_task-3915,7
extraTrees,wilt_task-9889,8
extraTrees,fri_c0_100_10_task-3673,9
extraTrees,pc3_task-3903,10
extraTrees,fri_c3_1000_50_task-3671,1
extraTrees,iris_task-7306,2
extraTrees,mammography_task-3483,3
extraTrees,ecoli_task-38,4
extraTrees,mfeat-fourier_task-14,5
extraTrees,micro-mass_task-9949,6
extraTrees,climate-model-simulation-crashes_task-9980,7
extraTrees,fri_c4_500_50_task-3670,8
extraTrees,mc2_task-3905,9
extraTrees,wall-robot-navigation_task-9942,10
extraTrees,wine_task-3836,1
extraTrees,wall-robot-navigation_task-9941,2
extraTrees,analcatdata_authorship_task-3549,3
extraTrees,autoUniv-au1-1000_task-9909,4
extraTrees,vehicle_task-53,5
extraTrees,mfeat-fourier_task-3834,6
extraTrees,leaf_task-9973,7
extraTrees,PizzaCutter3_task-7559,8
extraTrees,fri_c3_500_50_task-3800,9
extraTrees,PieChart2_task-10098,10
extraTrees,cnae-9_task-9981,1
extraTrees,fri_c3_250_50_task-3737,2
extraTrees,hill-valley_task-9893,3
extraTrees,spambase_task-43,4
extraTrees,seismic-bumps_task-9963,5
extraTrees,mfeat-karhunen_task-3883,6
extraTrees,fri_c4_1000_10_task-3617,7
extraTrees,chscase_vine2_task-3679,8
extraTrees,visualizing_environmental_task-3602,9
extraTrees,chscase_census6_task-3763,10
extraTrees,micro-mass_task-9950,1
extraTrees,cardiotocography_task-9898,2
extraTrees,rmftsa_ladata_task-3583,3
extraTrees,transplant_task-3748,4
extraTrees,fri_c4_100_100_task-3693,5
extraTrees,fri_c0_1000_50_task-3767,6
extraTrees,pc2_task-3919,7
extraTrees,fri_c4_250_50_task-3781,8
extraTrees,letter_task-3840,9
extraTrees,diggle_table_a2_task-3578,10
extraTrees,chscase_census5_task-3769,1
extraTrees,fri_c3_100_10_task-3648,2
extraTrees,fri_c1_1000_5_task-3609,3
extraTrees,fri_c2_500_25_task-3743,4
extraTrees,hill-valley_task-9970,5
extraTrees,segment_task-36,6
extraTrees,mc1_task-3907,7
extraTrees,rabe_266_task-3647,8
extraTrees,fri_c2_250_5_task-3774,9
extraTrees,visualizing_galaxy_task-3788,10
extraTrees,fri_c3_250_5_task-3610,1
extraTrees,volcanoes-e2_task-9916,2
extraTrees,balance-scale_task-3860,3
extraTrees,ar1_task-3909,4
extraTrees,fri_c1_100_25_task-3677,5
extraTrees,iris_task-3832,6
extraTrees,fri_c4_250_10_task-3727,7
extraTrees,one-hundred-plants-margin_task-9954,8
extraTrees,kdd_synthetic_control_task-3867,9
extraTrees,humandevel_task-3787,10
extraTrees,fri_c4_250_25_task-3796,1
extraTrees,rmftsa_sleepdata_task-3574,2
extraTrees,volcanoes-a3_task-9925,3
extraTrees,bodyfat_task-3644,4
extraTrees,fri_c0_1000_5_task-3664,5
extraTrees,oil_spill_task-3484,6
extraTrees,heart-long-beach_task-9947,7
extraTrees,robot-failures-lp5_task-9938,8
extraTrees,Smartphone-Based_Recognition_of_Human_Activities_task-10104,9
extraTrees,fri_c2_1000_5_task-3775,10
extraTrees,diabetes_task-37,1
extraTrees,fri_c0_250_5_task-3642,2
extraTrees,ionosphere_task-57,3
extraTrees,user-knowledge_task-9944,4
extraTrees,kc1_task-3917,5
extraTrees,kc2_task-3913,6
extraTrees,fri_c2_250_10_task-3695,7
extraTrees,breast-tissue_task-10095,8
extraTrees,fri_c4_1000_25_task-3589,9
extraTrees,balance-scale_task-11,10
extraTrees,fri_c1_500_5_task-3734,1
extraTrees,fri_c1_1000_25_task-3780,2
extraTrees,fri_c4_100_50_task-3795,3
extraTrees,disclosure_x_tampered_task-3660,4
extraTrees,fri_c4_1000_50_task-3662,5
extraTrees,sonar_task-39,6
extraTrees,machine_cpu_task-3599,7
extraTrees,fri_c0_100_5_task-3620,8
extraTrees,volcanoes-a1_task-10103,9
extraTrees,ar4_task-3911,10
extraTrees,fri_c3_100_50_task-3582,1
extraTrees,fri_c0_1000_25_task-3714,2
extraTrees,datatrieve_task-3923,3
extraTrees,CastMetal1_task-10096,4
extraTrees,volcanoes-e5_task-9919,5
extraTrees,fri_c0_500_50_task-3751,6
extraTrees,fri_c0_250_25_task-3639,7
extraTrees,mu284_task-3744,8
extraTrees,mfeat-zernike_task-22,9
extraTrees,fri_c0_500_25_task-3789,10
extraTrees,wall-robot-navigation_task-9960,1
extraTrees,MegaWatt1_task-7556,2
extraTrees,fri_c3_100_25_task-3634,3
extraTrees,lsvt_task-9975,4
extraTrees,pc4_task-3902,5
extraTrees,SPECTF_task-3496,6
extraTrees,fri_c1_100_5_task-3694,7
extraTrees,jEdit_4.2_4.3_task-3901,8
extraTrees,fri_c0_500_5_task-3747,9
extraTrees,fri_c2_500_50_task-3783,10
extraTrees,jEdit_4.0_4.2_task-3921,1
extraTrees,fri_c2_500_5_task-3657,2
extraTrees,iris_task-59,3
extraTrees,PieChart3_task-10099,4
extraTrees,fri_c2_100_5_task-3592,5
extraTrees,ozone-level-8hr_task-9978,6
extraTrees,fri_c2_1000_50_task-3730,7
extraTrees,glass_task-3868,8
extraTrees,pendigits_task-32,9
extraTrees,yeast_task-2073,10
extraTrees,steel-plates-fault_task-9967,1
extraTrees,fri_c0_100_50_task-3715,2
extraTrees,prnn_fglass_task-3859,3
extraTrees,fri_c4_100_25_task-3732,4
extraTrees,fri_c1_250_10_task-3798,5
extraTrees,chscase_geyser1_task-3758,6
extraTrees,optdigits_task-3843,7
extraTrees,MegaWatt1_task-7547,8
extraTrees,fri_c2_100_50_task-3785,9
extraTrees,fri_c3_500_5_task-3615,10
extraTrees,volcanoes-a4_task-9926,1
extraTrees,CostaMadre1_task-7557,2
extraTrees,wine_task-2382,3
extraTrees,ar6_task-3914,4
extraTrees,fri_c3_500_10_task-3799,5
extraTrees,mfeat-factors_task-12,6
extraTrees,pendigits_task-3882,7
extraTrees,page-blocks_task-30,8
extraTrees,fri_c2_500_10_task-3733,9
gbm,ecoli_task-38,1
gbm,jEdit_4.0_4.2_task-3921,2
gbm,yeast_task-2073,3
gbm,mw1_task-3920,4
gbm,mfeat-pixel_task-3885,5
gbm,ringnorm_task-9959,6
gbm,chscase_vine2_task-3679,7
gbm,molecular-biology_promoters_task-3819,8
gbm,fri_c3_100_5_task-3779,9
gbm,ionosphere_task-57,10
gbm,wall-robot-navigation_task-9960,1
gbm,cal_housing_task-3687,2
gbm,mfeat-pixel_task-20,3
gbm,fri_c3_1000_50_task-3671,4
gbm,MegaWatt1_task-7556,5
gbm,fri_c2_250_50_task-3741,6
gbm,mozilla4_task-3899,7
gbm,rmftsa_sleepdata_task-3607,8
gbm,fri_c4_250_100_task-3699,9
gbm,kr-vs-k_task-9972,10
gbm,optdigits_task-3843,1
gbm,fri_c0_250_10_task-3629,2
gbm,arsenic-female-lung_task-3813,3
gbm,letter_task-3840,4
gbm,fri_c1_500_25_task-3645,5
gbm,cardiotocography_task-9898,6
gbm,tae_task-47,7
gbm,energy-efficiency_task-9990,8
gbm,diggle_table_a2_task-3683,9
gbm,housing_task-3718,10
gbm,climate-model-simulation-crashes_task-9980,1
gbm,volcanoes-e5_task-9919,2
gbm,heart-h_task-9894,3
gbm,prnn_fglass_task-3859,4
gbm,robot-failures-lp5_task-9938,5
gbm,letter_task-6,6
gbm,heart-switzerland_task-9948,7
gbm,fri_c0_500_50_task-3751,8
gbm,fri_c1_250_10_task-3798,9
gbm,fri_c1_100_50_task-3740,10
gbm,heart-statlog_task-52,1
gbm,auto_price_task-3611,2
gbm,humandevel_task-3787,3
gbm,mfeat-factors_task-3841,4
gbm,fri_c0_500_25_task-3789,5
gbm,bank32nh_task-3698,6
gbm,servo_task-3613,7
gbm,twonorm_task-9943,8
gbm,vertebra-column_task-9940,9
gbm,analcatdata_dmft_task-3560,10
gbm,flags_task-3018,1
gbm,first-order-theorem-proving_task-9985,2
gbm,user-knowledge_task-9944,3
gbm,pc1_task-3918,4
gbm,autoUniv-au6-750_task-9904,5
gbm,fri_c2_100_25_task-3641,6
gbm,delta_elevators_task-3684,7
gbm,puma8NH_task-3681,8
gbm,fri_c1_500_10_task-3689,9
gbm,SPECT_task-3495,10
gbm,sensory_task-3691,1
gbm,volcanoes-c1_task-9933,2
gbm,dresses-sales_task-9982,3
gbm,rmftsa_ctoarrivals_task-3676,4
gbm,analcatdata_supreme_task-3594,5
gbm,fertility_task-9984,6
gbm,page-blocks_task-30,7
gbm,disclosure_x_noise_task-3692,8
gbm,mu284_task-3744,9
gbm,pc3_task-3903,10
gbm,kc1-binary_task-3916,1
gbm,qsar-biodeg_task-9957,2
gbm,waveform-5000_task-58,3
gbm,kdd_synthetic_control_task-3867,4
gbm,puma32H_task-3618,5
gbm,fri_c4_1000_50_task-3662,6
gbm,Click_prediction_small_task-7295,7
gbm,CostaMadre1_task-7557,8
gbm,steel-plates-fault_task-9967,9
gbm,mc2_task-3905,10
gbm,volcanoes-d1_task-9920,1
gbm,iris_task-59,2
gbm,fri_c0_500_10_task-3806,3
gbm,fri_c0_250_25_task-3639,4
gbm,chscase_geyser1_task-3758,5
gbm,analcatdata_authorship_task-3833,6
gbm,datatrieve_task-3923,7
gbm,fri_c4_100_10_task-3742,8
gbm,fri_c2_500_10_task-3733,9
gbm,segment_task-3821,10
gbm,banana_task-10091,1
gbm,kc1_task-3917,2
gbm,chatfield_4_task-3685,3
gbm,teachingAssistant_task-3949,4
gbm,iris_task-3832,5
gbm,analcatdata_neavote_task-3729,6
gbm,diggle_table_a2_task-3578,7
gbm,fri_c4_250_25_task-3796,8
gbm,fri_c3_1000_10_task-3606,9
gbm,mfeat-morphological_task-18,10
gbm,robot-failures-lp4_task-9937,1
gbm,2dplanes_task-3593,2
gbm,breast-tissue_task-9897,3
gbm,phoneme_task-9952,4
gbm,page-blocks_task-3884,5
gbm,mfeat-zernike_task-3858,6
gbm,Smartphone-Based_Recognition_of_Human_Activities_task-10104,7
gbm,disclosure_x_tampered_task-3660,8
gbm,chscase_census3_task-3771,9
gbm,wilt_task-9889,10
gbm,kropt_task-2076,1
gbm,analcatdata_dmft_task-3877,2
gbm,tic-tac-toe_task-49,3
gbm,qualitative-bankruptcy_task-9958,4
gbm,cpu_task-3661,5
gbm,pwLinear_task-3587,6
gbm,fri_c3_100_50_task-3582,7
gbm,fri_c0_100_50_task-3715,8
gbm,car_task-3854,9
gbm,PizzaCutter1_task-7558,10
gbm,iris_task-7306,1
gbm,mfeat-factors_task-12,2
gbm,analcatdata_wildcat_task-3614,3
gbm,fri_c1_1000_50_task-3702,4
gbm,mv_task-3745,5
gbm,leaf_task-9973,6
gbm,fri_c2_250_5_task-3774,7
gbm,vowel_task-3879,8
gbm,fri_c4_1000_10_task-3617,9
gbm,volcanoes-e4_task-9918,10
gbm,chscase_funds_task-3666,1
gbm,vehicle_task-3857,2
gbm,MegaWatt1_task-7547,3
gbm,socmob_task-3797,4
gbm,fri_c4_100_100_task-3693,5
gbm,fri_c2_1000_25_task-3766,6
gbm,analcatdata_seropositive_task-3784,7
gbm,banknote-authentication_task-10093,8
gbm,analcatdata_boxing2_task-3538,9
gbm,PopularKids_task-3937,10
gbm,spambase_task-43,1
gbm,arsenic-male-bladder_task-3810,2
gbm,analcatdata_germangss_task-3564,3
gbm,fri_c1_250_25_task-3612,4
gbm,vowel_task-3022,5
gbm,PizzaCutter3_task-7549,6
gbm,arsenic-female-bladder_task-3812,7
gbm,volcanoes-d2_task-9921,8
gbm,vertebra-column_task-9939,9
gbm,BNG(breast-w)_task-2142,10
gbm,mfeat-karhunen_task-3883,1
gbm,nursery_task-3822,2
gbm,wind_task-3712,3
gbm,arsenic-male-lung_task-3814,4
gbm,ar6_task-3914,5
gbm,chess_task-3952,6
gbm,kc1-top5_task-3898,7
gbm,delta_ailerons_task-3668,8
gbm,abalone_task-3586,9
gbm,fri_c0_500_5_task-3747,10
gbm,wdbc_task-9946,1
gbm,no2_task-3749,2
gbm,fri_c1_500_5_task-3734,3
gbm,badges2_task-3955,4
gbm,molecular-biology_promoters_task-2373,5
gbm,cmc_task-3846,6
gbm,thoracic-surgery_task-9969,7
gbm,pol_task-3588,8
gbm,pc2_task-3919,9
gbm,boston_task-3736,10
gbm,rabe_266_task-3647,1
gbm,MagicTelescope_task-3954,2
gbm,kc2_task-3913,3
gbm,autoUniv-au1-1000_task-9909,4
gbm,segment_task-36,5
gbm,one-hundred-plants-margin_task-9954,6
gbm,machine_cpu_task-3599,7
gbm,fri_c3_250_50_task-3737,8
gbm,disclosure_z_task-3794,9
gbm,tecator_task-3716,10
gbm,cnae-9_task-9981,1
gbm,quake_task-3638,2
gbm,wholesale-customers_task-9988,3
gbm,fri_c3_500_25_task-3759,4
gbm,fri_c2_100_50_task-3785,5
gbm,volcanoes-b6_task-9932,6
gbm,bodyfat_task-3644,7
gbm,fri_c3_500_5_task-3615,8
gbm,prnn_fglass_task-3815,9
gbm,synthetic_control_task-3512,10
gbm,prnn_synth_task-3555,1
gbm,cloud_task-3753,2
gbm,pc4_task-3902,3
gbm,monks-problems-3_task-3494,4
gbm,grub-damage_task-3888,5
gbm,blogger_task-10094,6
gbm,fri_c1_250_50_task-3635,7
gbm,PieChart3_task-10099,8
gbm,ar4_task-3911,9
gbm,fri_c0_1000_50_task-3767,10
gbm,fri_c1_1000_25_task-3780,1
gbm,veteran_task-3585,2
gbm,wine_task-3836,3
gbm,fri_c4_500_10_task-3720,4
gbm,wholesale-customers_task-9991,5
gbm,fri_c0_250_5_task-3642,6
gbm,visualizing_livestock_task-3577,7
gbm,transplant_task-3748,8
gbm,autoPrice_task-3622,9
gbm,splice_task-45,10
gbm,BNG(cmc)_task-2146,1
gbm,disclosure_x_bias_task-3640,2
gbm,fri_c1_500_50_task-3632,3
gbm,balance-scale_task-11,4
gbm,fri_c3_500_50_task-3800,5
gbm,tamilnadu-electricity_task-9968,6
gbm,fried_task-3764,7
gbm,car_task-21,8
gbm,stock_task-3706,9
gbm,volcanoes-e3_task-9917,10
gbm,lowbwt_task-3804,1
gbm,cpu_small_task-3601,2
gbm,mfeat-zernike_task-22,3
gbm,cmc_task-23,4
gbm,fri_c0_100_10_task-3673,5
gbm,boston_corrected_task-3690,6
gbm,fri_c1_100_25_task-3677,7
gbm,credit-g_task-31,8
gbm,chscase_census4_task-3770,9
gbm,rmftsa_ladata_task-3583,10
gbm,rmftsa_sleepdata_task-3574,1
gbm,vinnie_task-3724,2
gbm,fri_c0_100_5_task-3620,3
gbm,fri_c1_100_5_task-3694,4
gbm,fri_c0_100_25_task-3752,5
gbm,lymph_task-3869,6
gbm,anneal_task-2867,7
gbm,kin8nm_task-3672,8
gbm,fri_c2_100_10_task-3628,9
gbm,fri_c4_1000_100_task-3584,10
gbm,pendigits_task-32,1
gbm,fri_c2_100_5_task-3592,2
gbm,wine_task-2382,3
gbm,analcatdata_michiganacc_task-3637,4
gbm,CastMetal1_task-10096,5
gbm,kr-vs-kp_task-3,6
gbm,scene_task-3485,7
gbm,volcanoes-a3_task-9925,8
gbm,mfeat-fourier_task-3834,9
gbm,energy-efficiency_task-9989,10
gbm,zoo_task-60,1
gbm,haberman_task-42,2
gbm,planning-relax_task-9953,3
gbm,analcatdata_lawsuit_task-3542,4
gbm,one-hundred-plants-texture_task-9956,5
gbm,anneal_task-1,6
gbm,analcatdata_apnea2_task-3631,7
gbm,analcatdata_vineyard_task-3590,8
gbm,autoUniv-au6-1000_task-9902,9
gbm,volcanoes-b5_task-9931,10
gbm,analcatdata_creditscore_task-3552,1
gbm,ecoli_task-3874,2
gbm,fri_c3_100_25_task-3634,3
gbm,collins_task-3850,4
gbm,house_16H_task-3686,5
gbm,fri_c4_250_10_task-3727,6
gbm,PieChart1_task-10097,7
gbm,analcatdata_apnea1_task-3633,8
gbm,volcanoes-b3_task-9929,9
gbm,bank8FM_task-3591,10
gbm,optdigits_task-28,1
gbm,wall-robot-navigation_task-9941,2
gbm,yeast_ml8_task-3488,3
gbm,volcanoes-b1_task-9927,4
gbm,houses_task-3688,5
gbm,PieChart4_task-10100,6
gbm,volcanoes-b2_task-9928,7
gbm,eeg-eye-state_task-9983,8
gbm,prnn_crabs_task-3539,9
gbm,seeds_task-9962,10
gbm,house_8L_task-3708,1
gbm,elevators_task-3711,2
gbm,fri_c0_1000_5_task-3664,3
gbm,volcanoes-d3_task-9922,4
gbm,hill-valley_task-9893,5
gbm,mfeat-morphological_task-3825,6
gbm,pc1_req_task-4001,7
gbm,pollen_task-3735,8
gbm,sonar_task-39,9
gbm,mfeat-karhunen_task-16,10
gbm,fri_c2_250_10_task-3695,1
gbm,visualizing_galaxy_task-3788,2
gbm,fri_c3_1000_25_task-3581,3
gbm,autoUniv-au7-1100_task-9906,4
gbm,autoUniv-au7-700_task-9905,5
gbm,monks-problems-1_task-3492,6
gbm,heart-long-beach_task-9947,7
gbm,fri_c2_250_25_task-3659,8
gbm,diabetes_task-37,9
gbm,pendigits_task-3882,10
gbm,zoo_task-3828,1
gbm,semeion_task-9964,2
gbm,wilt_task-9914,3
gbm,fri_c4_500_25_task-3703,4
gbm,space_ga_task-3603,5
gbm,quake_task-3811,6
gbm,fri_c0_1000_25_task-3714,7
gbm,volcanoes-a1_task-10103,8
gbm,chscase_census2_task-3772,9
gbm,balance-scale_task-3860,10
gbm,fri_c3_250_25_task-3697,1
gbm,BNG(tic-tac-toe)_task-206,2
gbm,autoUniv-au4-2500_task-9908,3
gbm,spectrometer_task-3817,4
gbm,ilpd_task-9971,5
gbm,analcatdata_boxing1_task-3540,6
gbm,Australian_task-3019,7
gbm,fri_c3_100_10_task-3648,8
gbm,analcatdata_germangss_task-3887,9
gbm,hayes-roth_task-3491,10
gbm,newton_hema_task-3649,1
gbm,fri_c1_1000_5_task-3609,2
gbm,splice_task-3816,3
gbm,micro-mass_task-9949,4
gbm,fri_c4_500_50_task-3670,5
gbm,fruitfly_task-3580,6
gbm,wisconsin_task-3619,7
